S5INFT Index,,,,,,,,,,,,,,,,,,,,,,,S5FINL Index,,,,,,,,,,,,,,,,,,,,,,,S5ENRS Index,,,,,,,,,,,,,,,,,,,,,,,S5HLTH Index,,,,,,,,,,,,,,,,,,,,,,,S5CONS Index,,,,,,,,,,,,,,,,,,,,,,,S5COND Index,,,,,,,,,,,,,,,,,,,,,,,S5INDU Index,,,,,,,,,,,,,,,,,,,,,,,S5UTIL Index,,,,,,,,,,,,,,,,,,,,,,,S5TELS Index,,,,,,,,,,,,,,,,,,,,,,,S5MATR Index,,,,,,,,,,,,,,,,,,,,,,,GDP CURY Index,,,,,CPI XYOY Index,,,,,,,DXY Curncy,,,USGG5YR Index,,,BCOM Index,,,VIX Index,
Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,PX_LAST_ACTUAL,PX_LAST_ALL_SESSIONS,,Date,PX_LAST,PX_LAST_ACTUAL,PX_LAST_ALL_SESSIONS,,,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST
3/30/2007,352.34,53.17,45.33,59.46,14.67,12,15.45,18.18,1960393792,23.3757,4.1195,2.6036,0.64,15.0698,14.216,12.97,10.97,40.49,1.69,23.38,21.69,,3/30/2007,478.27,53.69,18.89,81.61,37.78,3.33,12.72,20.68,786730240,13.0758,1.9587,2.4695,2.51,#N/A N/A,#N/A N/A,20.44,15.96,#N/A N/A,#N/A N/A,-22.22,531.06,,3/30/2007,463.37,56.82,87.88,78.13,0,3.03,22.18,20.23,499382256,10.9092,2.7228,1.1757,1.49,7.4698,5.4781,16.84,11.27,21.4,1.23,62.03,35.08,,3/30/2007,391.15,54.2,57.41,77.78,16.67,14.81,10.36,12.7,576203512,18.4392,3.589,1.8262,1.6,14.7079,11.7268,12.37,8.51,36.25,1.39,26.59,33.59,,3/30/2007,272.68,58.97,68.42,84.21,21.05,10.53,9.13,14.7,418718696,20.335,4.1363,1.2396,2.15,14.0751,10.3686,9.58,6.31,30.99,1.06,19.37,62.26,,3/30/2007,299.93,55.74,32.58,73.86,26.97,10.11,12.71,17.05,892258448,20.3659,2.8771,0.9621,1.11,13.8207,8.3039,6.65,3.92,26.02,1.17,21.7,103.83,,3/30/2007,324.51,54.95,46.15,78.85,17.31,21.15,12.26,14.36,394495672,18.3461,3.2562,1.5309,1.96,11.4139,9.3947,12.43,8.85,27.9,0.83,28.43,147.25,,3/30/2007,202.34,70.35,96.88,96.88,3.13,6.25,11.92,17.22,192398116,18.438,2.3268,1.509,2.97,7.6601,5.7243,16.95,8.15,51.18,0.93,26.41,131.96,,3/30/2007,165.02,66.47,100,87.5,0,0,14.25,19.73,202628668,19.8465,2.0332,1.8002,3.1,6.831,5.5694,14.91,8.72,58.17,0.71,24.16,57.05,,3/30/2007,234.71,62.23,57.14,96.43,10.71,7.14,17.53,21.59,220450224,15.7945,3.17,1.3496,2.52,11.4647,7.6771,12.59,8.39,23.44,1.69,20.47,53.42,,,,,,,,,,,,,,3/30/2007,82.93,,3/30/2007,4.5317,,3/30/2007,171.9626,,3/30/2007,14.64
4/6/2007,360.99,55.52,62.16,72.6,5.41,12.16,15.49,18.61,1398499552,23.4769,4.2145,2.6289,0.63,15.1116,14.1868,13.09,11.11,40.73,1.73,23.89,22.07,,4/6/2007,481.1,54.36,33.33,81.61,12.22,1.11,12.72,20.86,591473696,13.0558,1.9426,2.448,2.49,#N/A N/A,#N/A N/A,20.17,15.72,#N/A N/A,#N/A N/A,-42.54,550.18,,4/6/2007,474.05,58.36,96.97,81.25,0,15.15,22.18,20.07,363630768,10.8894,2.6834,1.2151,1.46,7.4352,5.5327,16.99,11.81,21.36,1.24,63.76,34.17,,4/6/2007,401.64,57.58,75.93,79.63,9.26,3.7,10.36,13.36,382254592,18.2726,3.7657,1.8213,1.56,15.3057,11.792,12.37,8.24,36.41,1.45,26.24,34.89,,4/6/2007,277.48,61.52,71.79,87.18,2.56,10.26,9.13,14.77,416299696,19.8905,3.9539,1.2154,2.39,13.7863,10.0932,9.66,6.4,30.98,1.05,20.13,57.6,,4/6/2007,306.19,57.82,47.19,76.14,19.1,6.74,12.76,17.49,664399632,21.1373,2.8018,0.9786,1.08,13.1086,8.2587,6.86,3.98,26.42,1.14,23.36,101.74,,4/6/2007,325.98,55.44,57.69,80.77,7.69,17.31,12.23,14.4,299538944,17.8906,3.2112,1.5104,1.95,11.3908,9.2248,12.51,8.91,28.07,0.83,28.62,149.63,,4/6/2007,206.5,72.25,96.88,96.88,0,9.38,12,17.81,155476848,18.0434,2.4256,1.5361,2.91,7.6332,5.8598,16.92,7.76,51.69,0.94,27.05,132.15,,4/6/2007,165.62,66.79,100,100,0,0,14.25,19.89,133385788,19.1191,2.0469,1.7677,3.12,7.0082,5.3917,14.96,7.99,59.46,0.75,23.63,59.69,,4/6/2007,237.69,63.25,75,96.43,3.57,10.71,17.51,21.6,146349096,16.1553,2.9181,1.3509,2.49,10.9929,7.5745,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,4/6/2007,82.992,,4/6/2007,4.6669,,4/6/2007,173.4819,,4/6/2007,13.23
4/13/2007,361.69,55.7,62.16,71.23,13.51,8.11,15.42,13.3,1802493344,23.5224,4.2227,2.634,0.62,15.1409,14.2143,13.09,11.11,40.73,1.73,23.89,22.07,,4/13/2007,480.86,54.29,36.67,79.55,12.22,6.67,12.7,17.56,738101376,13.0388,1.94,2.4443,2.5,#N/A N/A,#N/A N/A,20.18,15.73,#N/A N/A,#N/A N/A,-42.45,549.78,,4/13/2007,483.66,59.71,100,90.63,0,15.15,22.21,15.15,508244072,11.1137,2.7378,1.2401,1.43,7.5883,5.6467,16.99,11.81,21.36,1.24,63.74,34.17,,4/13/2007,410.88,60.26,83.33,81.48,5.56,12.96,10.4,10.55,583691128,18.693,3.8523,1.8632,1.53,15.6579,12.0633,12.37,8.24,36.41,1.45,26.24,34.89,,4/13/2007,277.94,61.76,76.92,92.31,5.13,20.51,9.07,9.61,414949000,19.9232,3.9596,1.2171,2.4,13.8174,10.109,9.66,6.4,30.98,1.04,20.12,57.59,,4/13/2007,306.91,58.05,49.44,77.27,16.85,7.87,12.75,12.87,796548800,21.1938,2.8082,0.981,1.08,13.168,8.2803,6.86,3.98,26.41,1.14,23.31,101.77,,4/13/2007,328.69,56.36,55.77,80.77,11.54,13.46,12.24,10.93,400902024,18.0393,3.2379,1.5229,1.94,11.4855,9.3015,12.51,8.91,28.07,0.83,28.62,149.63,,4/13/2007,206.4,72.13,96.88,96.88,0,34.38,11.89,12.86,174602236,18.0347,2.4244,1.5353,2.91,7.6295,5.857,16.92,7.76,51.69,0.94,27.05,132.15,,4/13/2007,164.23,65.32,100,100,0,55.56,14.22,13.99,160369870,18.9586,2.0297,1.7528,3.15,6.9494,5.3465,14.96,7.99,59.46,0.75,23.63,59.69,,4/13/2007,240.17,64.08,71.43,96.43,3.57,17.86,17.53,16.58,195551156,16.3239,2.9485,1.3649,2.47,11.1076,7.6535,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,4/13/2007,82.129,,4/13/2007,4.6851,,4/13/2007,174.3511,,4/13/2007,12.2
4/20/2007,367.54,57.25,79.73,73.97,5.41,16.22,15.38,12.36,2135420384,23.9028,4.291,2.6766,0.61,15.3857,14.4442,13.09,11.11,40.73,1.73,23.89,22.07,,4/20/2007,499.53,58.53,75.56,88.64,13.33,2.22,12.83,16.85,1107663120,13.5451,2.0153,2.5392,2.4,#N/A N/A,#N/A N/A,20.18,15.73,#N/A N/A,#N/A N/A,-42.45,549.78,,4/20/2007,487.55,60.25,100,87.5,0,48.48,22.21,15.75,553596880,11.1973,2.7598,1.2495,1.42,7.6454,5.6892,16.99,11.81,21.36,1.24,63.77,34.17,,4/20/2007,420.03,62.67,92.59,87.04,0,9.26,10.36,10.25,734942560,19.1093,3.9381,1.9047,1.49,16.0065,12.3319,12.37,8.24,36.41,1.45,26.24,34.89,,4/20/2007,283.12,64.3,97.44,92.31,0,20.51,9.08,8.99,481396800,20.2945,4.0334,1.2398,2.36,14.0749,10.2974,9.66,6.4,30.98,1.04,20.12,57.59,,4/20/2007,311.99,59.69,78.65,84.09,8.99,17.98,12.79,11.98,943501984,21.5511,2.8581,0.9975,1.06,13.416,8.4218,6.85,3.98,26.38,1.14,23.26,101.88,,4/20/2007,335.42,58.55,78.85,82.69,11.54,5.77,12.24,10.63,546053632,18.4087,3.3042,1.5541,1.9,11.7207,9.4919,12.51,8.91,28.07,0.83,28.62,149.63,,4/20/2007,210.7,73.98,96.88,96.88,0,46.88,11.67,11.83,199271224,18.4104,2.4749,1.5673,2.85,7.7885,5.979,16.92,7.76,51.69,0.94,27.05,132.15,,4/20/2007,167.67,67.17,100,100,0,44.44,14.18,11.09,206687780,19.3558,2.0722,1.7896,3.08,7.0949,5.4585,14.96,7.99,59.46,0.75,23.63,59.69,,4/20/2007,241.64,64.57,85.71,96.43,7.14,25,17.51,15.45,191262520,16.4238,2.9666,1.3733,2.45,11.1756,7.7004,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,4/20/2007,81.643,,4/20/2007,4.5672,,4/20/2007,172.2961,,4/20/2007,12.07
4/27/2007,375.04,59.14,82.43,78.08,5.41,14.86,15.37,10.19,2268232992,24.3884,4.3785,2.7305,0.61,15.6946,14.7392,13.09,11.12,40.74,1.73,23.9,22.05,,4/27/2007,500.68,58.77,74.44,88.64,8.89,5.56,12.88,13.59,812202624,13.5762,2.02,2.5451,2.4,#N/A N/A,#N/A N/A,20.18,15.73,#N/A N/A,#N/A N/A,-42.45,549.78,,4/27/2007,493.36,61.05,100,93.75,0,45.45,22.19,14.97,537225864,11.3356,2.7927,1.2649,1.41,7.7398,5.7594,16.99,11.81,21.36,1.24,63.74,34.17,,4/27/2007,420.65,62.83,87.04,88.89,0,27.78,10.27,8.69,722912600,19.1245,3.9433,1.9068,1.49,15.673,12.3076,12.37,8.25,36.42,1.45,26.84,34.88,,4/27/2007,281.84,63.23,79.49,92.31,0,20.51,9.05,6.83,431882872,20.2027,4.0151,1.2342,2.38,14.0112,10.2509,9.66,6.4,30.98,1.04,20.12,57.59,,4/27/2007,311.5,59.46,71.91,87.5,2.25,16.85,12.8,10.41,1008684208,21.5173,2.8537,0.9959,1.06,13.3949,8.4085,6.85,3.98,26.38,1.14,23.26,101.88,,4/27/2007,342.74,60.76,78.85,84.62,5.77,17.31,12.29,9.42,558649848,18.8104,3.3763,1.588,1.86,11.9765,9.6991,12.51,8.91,28.07,0.83,28.62,149.63,,4/27/2007,212.49,74.7,100,100,0,28.13,11.68,10.58,195614480,18.5668,2.4959,1.5806,2.83,7.8547,6.0298,16.92,7.76,51.69,0.94,27.05,132.15,,4/27/2007,164.83,64.25,100,100,0,22.22,14.11,11.5,177107260,19.0279,2.0371,1.7592,3.14,6.9748,5.366,14.96,7.99,59.46,0.75,23.63,59.69,,4/27/2007,243,65.03,82.14,96.43,10.71,25,17.55,12.68,200136248,16.5162,2.9833,1.381,2.44,11.2385,7.7437,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,4/27/2007,81.529,,4/27/2007,4.5812,,4/27/2007,173.5625,,4/27/2007,12.45
5/4/2007,378.58,60,75.68,79.45,4.05,14.86,15.28,9.11,2045455584,24.3597,4.3923,2.7262,0.61,15.7538,14.639,13.2,11.09,40.71,1.74,24.03,22.75,,5/4/2007,505.27,59.74,76.67,89.77,5.56,16.67,12.82,11.47,780824656,13.7006,2.0385,2.5684,2.39,#N/A N/A,#N/A N/A,20.18,15.73,#N/A N/A,#N/A N/A,-42.45,549.78,,5/4/2007,497.19,61.58,100,96.88,0,39.39,21.92,14.08,529486448,11.4235,2.8144,1.2747,1.39,7.7998,5.8041,16.99,11.81,21.36,1.24,63.74,34.17,,5/4/2007,425.46,64.05,87.04,88.89,0,31.48,10.22,7.99,594581736,19.3426,3.9877,1.9285,1.48,15.8398,12.4478,12.37,8.25,36.42,1.45,26.86,34.86,,5/4/2007,281.38,62.84,66.67,87.18,0,25.64,9.01,5.88,454451264,20.1286,4.0238,1.2266,2.38,14.1491,10.191,9.65,6.38,30.95,1.04,19.89,58.31,,5/4/2007,311.1,59.27,67.42,82.95,2.25,21.35,12.8,9.98,1109640928,21.6466,2.8446,0.9948,1.06,13.5069,8.4266,6.8,3.9,26.37,1.14,23.03,101.29,,5/4/2007,345.52,61.57,82.69,90.38,7.69,23.08,12.14,9.06,498750840,18.9422,3.3997,1.5998,1.85,11.9776,9.7662,12.52,8.9,28.08,0.83,28.85,149.82,,5/4/2007,213.71,75.18,100,100,0,43.75,11.58,10.21,174848364,18.6734,2.5103,1.5897,2.82,7.8998,6.0644,16.92,7.76,51.69,0.94,27.05,132.15,,5/4/2007,170.77,67.32,100,100,0,22.22,14.02,10.49,239569836,19.7136,2.1105,1.8226,3.03,7.2261,5.5594,14.96,7.99,59.46,0.75,23.63,59.69,,5/4/2007,243.5,65.21,78.57,96.43,3.57,28.57,17.45,13.39,215332356,16.5502,2.9894,1.3839,2.44,11.2616,7.7597,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,5/4/2007,81.741,,5/4/2007,4.5494,,5/4/2007,174.1742,,5/4/2007,12.91
5/11/2007,381.79,60.78,77.03,78.08,1.35,29.73,15.15,9.4,1817651584,24.5701,4.4309,2.7492,0.61,15.8808,14.7624,13.21,11.09,40.71,1.73,24.04,22.75,,5/11/2007,505.96,59.89,81.11,89.77,6.67,24.44,12.71,11.46,709364112,13.7193,2.0413,2.5719,2.39,#N/A N/A,#N/A N/A,20.18,15.73,#N/A N/A,#N/A N/A,-42.45,549.78,,5/11/2007,499.51,61.9,100,96.88,0,39.39,21.96,15.8,459512000,11.4799,2.8275,1.281,1.41,7.8384,5.8328,16.99,11.81,21.36,1.24,63.73,34.17,,5/11/2007,420.17,61.74,77.78,87.04,1.85,48.15,10.33,9.76,553025472,19.1021,3.9381,1.9045,1.52,15.6428,12.293,12.37,8.25,36.42,1.45,26.86,34.86,,5/11/2007,278.77,60.64,56.41,82.05,0,35.9,9.06,6.49,421488108,19.9419,3.9865,1.2152,2.41,14.0179,10.0965,9.65,6.38,30.95,1.04,19.89,58.31,,5/11/2007,309.9,58.67,67.42,81.82,3.37,22.47,12.84,9.99,903177008,21.463,2.8381,0.9878,1.07,13.7805,8.3568,6.82,3.91,26.4,1.15,22.49,102.25,,5/11/2007,346.47,61.84,88.46,88.46,7.69,28.85,12.2,9.17,400828496,18.9943,3.4091,1.6042,1.85,12.0105,9.7931,12.52,8.9,28.08,0.83,28.85,149.82,,5/11/2007,214.1,75.34,93.75,100,0,28.13,11.46,11.08,190135116,18.7075,2.5149,1.5926,2.8,7.9142,6.0755,16.92,7.76,51.69,0.94,27.05,132.15,,5/11/2007,172.09,67.95,100,100,0,22.22,14.13,11.23,177944934,19.866,2.1268,1.8367,3.01,7.282,5.6024,14.96,7.99,59.46,0.75,23.63,59.69,,5/11/2007,245.4,65.86,78.57,89.29,3.57,14.29,17.47,14.08,215886046,16.6793,3.0127,1.3947,2.43,11.3495,7.8202,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,5/11/2007,82.116,,5/11/2007,4.5849,,5/11/2007,173.442,,5/11/2007,12.95
5/18/2007,382.16,60.87,71.62,80.82,8.11,33.78,15.21,10.18,2015776640,24.594,4.4352,2.7519,0.61,15.8962,14.7767,13.21,11.09,40.71,1.73,24.04,22.75,,5/18/2007,507.51,60.23,74.44,87.5,4.44,33.33,12.68,11.49,775602528,13.7613,2.0475,2.5798,2.39,#N/A N/A,#N/A N/A,20.18,15.73,#N/A N/A,#N/A N/A,-42.45,549.78,,5/18/2007,518.85,64.48,100,96.88,0,15.15,21.86,16.43,502830264,11.9264,2.937,1.3308,1.38,8.1433,6.0596,16.99,11.81,21.36,1.24,63.72,34.17,,5/18/2007,424.21,62.8,75.93,81.48,5.56,25.93,10.3,9.86,571140744,19.2858,3.9759,1.9228,1.5,15.7933,12.4112,12.37,8.25,36.42,1.45,26.86,34.86,,5/18/2007,283.58,63.1,69.23,89.74,7.69,17.95,9.05,7,438904648,20.2757,4.057,1.2336,2.38,14.1692,10.2685,9.63,6.37,30.91,1.04,20.01,58.81,,5/18/2007,313.76,60.01,73.03,82.95,13.48,24.72,12.84,10.01,997195696,21.7359,2.8752,0.9989,1.06,13.9521,8.4594,6.81,3.9,26.38,1.15,22.49,102.38,,5/18/2007,348.24,62.37,82.69,90.38,1.92,38.46,12.11,9.14,453281912,19.0915,3.4272,1.6129,1.85,12.0729,9.843,12.53,8.9,28.09,0.83,28.84,149.79,,5/18/2007,216.49,76.29,96.88,100,0,37.5,11.15,9.79,195017436,18.9163,2.5429,1.6104,2.77,8.0025,6.1433,16.92,7.76,51.69,0.94,27.05,132.15,,5/18/2007,176.76,70.08,100,100,0,33.33,14.17,11.54,199583848,20.4051,2.1846,1.8866,2.93,7.4796,5.7544,14.96,7.99,59.46,0.75,23.63,59.69,,5/18/2007,249,67.09,85.71,92.86,0,25,17.46,13.7,186501712,16.924,3.0569,1.4151,2.39,11.516,7.9349,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,5/18/2007,82.197,,5/18/2007,4.725,,5/18/2007,173.268,,5/18/2007,12.76
5/25/2007,378.77,59.57,67.57,75.34,8.11,22.97,15.09,11.6,1841758048,24.375,4.3955,2.7259,0.62,15.7516,14.6435,13.2,11.09,40.7,1.73,24.05,22.77,,5/25/2007,503.67,58.95,66.67,81.82,2.22,35.56,12.56,9.94,727010960,13.6532,2.0296,2.5597,2.41,#N/A N/A,#N/A N/A,20.15,15.71,#N/A N/A,#N/A N/A,-44.87,550.42,,5/25/2007,518.85,64.48,100,96.88,0,33.33,21.66,17.07,488332024,11.9429,2.9391,1.3372,1.38,8.1492,6.066,17.04,11.85,21.43,1.24,63.67,34.2,,5/25/2007,424.26,62.81,77.78,85.19,7.41,20.37,10.19,8.44,505834608,19.288,3.9764,1.923,1.51,15.7951,12.4127,12.37,8.25,36.42,1.45,26.86,34.86,,5/25/2007,282.49,62.19,64.1,87.18,7.69,10.26,8.88,6.92,417072576,20.2005,4.0435,1.229,2.39,14.1139,10.2318,9.63,6.37,30.91,1.04,20.02,58.76,,5/25/2007,313.02,59.63,66.29,79.55,15.73,25.84,12.8,9.74,957967488,21.6846,2.8684,0.9966,1.06,13.9192,8.4394,6.81,3.9,26.38,1.15,22.49,102.38,,5/25/2007,349.57,62.76,88.46,90.38,3.85,40.38,12.03,8.89,413424144,19.1644,3.4403,1.6191,1.84,12.119,9.8806,12.53,8.9,28.09,0.83,28.84,149.79,,5/25/2007,207.14,66.03,31.25,96.88,0,28.13,11.44,13.39,277029412,18.0993,2.4331,1.5408,2.89,7.6569,5.878,16.92,7.76,51.69,0.94,27.05,132.15,,5/25/2007,177.75,70.5,100,100,0,44.44,14.05,10.62,244544156,20.5194,2.1968,1.8971,2.91,7.5215,5.7866,14.96,7.99,59.46,0.75,23.63,59.69,,5/25/2007,248.32,66.62,71.43,92.86,0,42.86,17.28,13.76,186357652,16.8778,3.0486,1.4113,2.4,11.4845,7.9133,12.74,9.54,23.63,1.77,21.62,60.1,,,,,,,,,,,,,,5/25/2007,82.331,,5/25/2007,4.7946,,5/25/2007,172.3663,,5/25/2007,13.34
6/1/2007,386.39,61.49,72,79.73,8,13.33,15.02,11.63,1645168160,24.7694,4.4929,2.779,0.6,16.003,14.8485,13.28,11.11,40.79,1.73,24.14,23.31,,6/1/2007,508.86,60.13,80,93.18,13.33,21.11,12.37,9.61,628752784,13.7442,2.0458,2.5783,2.4,#N/A N/A,#N/A N/A,20.06,15.63,#N/A N/A,#N/A N/A,-30.21,552.49,,6/1/2007,526.52,65.48,96.88,96.77,0,43.75,21.58,17.04,382983104,12.0597,2.9737,1.3573,1.35,8.2688,6.1594,17.04,11.96,21.44,1.25,63.68,32.77,,6/1/2007,425.47,63.14,79.25,84.91,7.55,24.53,10.09,8.12,440223320,19.2206,3.9678,1.9153,1.52,15.6905,12.3739,12.36,8.24,36.35,1.45,27.12,34.69,,6/1/2007,287.18,64.47,74.36,89.74,20.51,10.26,8.83,6.98,371947368,20.4465,4.1085,1.2444,2.35,14.3259,10.3821,9.62,6.37,30.9,1.04,20.05,58.81,,6/1/2007,317.57,61.2,76.4,82.95,12.36,15.73,12.7,9.54,729958512,22.1842,2.9144,1.0115,1.04,14.0806,8.6083,6.74,3.83,26.32,1.15,22.55,102.48,,6/1/2007,355.48,64.48,98.11,92.45,0,18.87,11.82,8.89,342167808,19.5399,3.5157,1.6616,1.8,12.4455,10.123,12.62,8.98,28.17,0.83,28.56,150.83,,6/1/2007,210.07,67.45,40.63,96.88,0,12.5,11.32,13.46,206344784,18.3553,2.4675,1.5626,2.86,7.7652,5.9611,16.92,7.76,51.69,0.94,27.05,132.15,,6/1/2007,178.85,70.98,100,100,0,33.33,13.9,11.69,158645876,20.6464,2.2104,1.9089,2.89,7.568,5.8224,14.96,7.99,59.46,0.75,23.63,59.69,,6/1/2007,255.02,68.83,78.57,92.86,7.14,28.57,17.09,13.85,153015602,17.1658,3.1136,1.4468,2.34,11.8877,8.0849,12.81,9.6,23.7,1.77,21.45,59.87,,,,,,,,,,,,,,6/1/2007,82.322,,6/1/2007,4.9212,,6/1/2007,174.0295,,6/1/2007,12.78
